schema_name,table_name,column_name,column_data_type,full_data_type,CEDS_GlobalId,CEDS_Element
RDS,DimCompetencyDefinitions,CompetencyDefinitionValidEndDate,datetime,datetime,001511,Competency Definition Valid End Date
RDS,DimComprehensiveAndTargetedSupports,DimComprehensiveAndTargetedSupportId,int,int,NULL,NULL
RDS,DimComprehensiveAndTargetedSupports,AdditionalTargetedSupportAndImprovementStatusCode,varchar,varchar(50),001925,Additional Targeted Support and Improvement Status
RDS,DimComprehensiveAndTargetedSupports,AdditionalTargetedSupportAndImprovementStatusDescription,varchar,varchar(200),001925,Additional Targeted Support and Improvement Status
RDS,DimComprehensiveAndTargetedSupports,AdditionalTargetedSupportAndImprovementStatusEDFactsCode,varchar,varchar(50),001925,Additional Targeted Support and Improvement Status
RDS,DimComprehensiveAndTargetedSupports,ComprehensiveSupportAndImprovementStatusCode,varchar,varchar(50),001923,Comprehensive Support and Improvement Status
RDS,DimComprehensiveAndTargetedSupports,ComprehensiveSupportAndImprovementStatusDescription,varchar,varchar(200),001923,Comprehensive Support and Improvement Status
RDS,DimComprehensiveAndTargetedSupports,ComprehensiveSupportAndImprovementStatusEdFactsCode,varchar,varchar(50),001923,Comprehensive Support and Improvement Status
RDS,DimComprehensiveAndTargetedSupports,TargetedSupportAndImprovementStatusCode,varchar,varchar(50),001924,Targeted Support and Improvement Status
RDS,DimComprehensiveAndTargetedSupports,TargetedSupportAndImprovementStatusDescription,varchar,varchar(200),001924,Targeted Support and Improvement Status
RDS,DimComprehensiveAndTargetedSupports,TargetedSupportAndImprovementStatusEdFactsCode,varchar,varchar(50),001924,Targeted Support and Improvement Status
RDS,DimCredentials,DimCredentialId,bigint,bigint,NULL,NULL
RDS,DimCredentials,CredentialDefinitionTitle,nvarchar,nvarchar(600),000893,Credential Definition Title
RDS,DimCredentials,CredentialDefinitionDescription,nvarchar,nvarchar(MAX),000895,Credential Definition Description
RDS,DimCredentials,CredentialDefinitionAlternateName,nvarchar,nvarchar(600),001736,Credential Definition Alternate Name
RDS,DimCredentials,CredentialDefinitionCategorySystem,nvarchar,nvarchar(60),001245,Credential Definition Category System
RDS,DimCredentials,CredentialDefinitionCategoryType,nvarchar,nvarchar(120),000892,Credential Definition Category Type
RDS,DimCredentials,CredentialDefinitionStatusTypeCode,nvarchar,nvarchar(100),001740,Credential Definition Status Type
RDS,DimCredentials,CredentialDefinitionStatusTypeDescription,nvarchar,nvarchar(600),001740,Credential Definition Status Type
RDS,DimCredentials,CredentialDefinitionIntendedPurposeTypeCode,nvarchar,nvarchar(100),001749,Credential Definition Intended Purpose Type
RDS,DimCredentials,CredentialDefinitionIntendedPurposeTypeDescription,nvarchar,nvarchar(600),001749,Credential Definition Intended Purpose Type
RDS,DimCredentials,CredentialDefinitionAssessmentMethodTypeCode,nvarchar,nvarchar(100),001738,Credential Definition Assessment Method Type
RDS,DimCredentials,CredentialDefinitionAssessmentMethodTypeDescription,nvarchar,nvarchar(600),001738,Credential Definition Assessment Method Type
RDS,DimCteStatuses,DimCteStatusId,int,int,NULL,NULL
RDS,DimCteStatuses,CteAeDisplacedHomemakerIndicatorCode,nvarchar,nvarchar(100),000084,Career-Technical-Adult Education Displaced Homemaker Indicator
RDS,DimCteStatuses,CteAeDisplacedHomemakerIndicatorDescription,nvarchar,nvarchar(400),000084,Career-Technical-Adult Education Displaced Homemaker Indicator
RDS,DimCteStatuses,CteAeDisplacedHomemakerIndicatorEdFactsCode,nvarchar,nvarchar(100),000084,Career-Technical-Adult Education Displaced Homemaker Indicator
RDS,DimCteStatuses,CteNontraditionalGenderStatusCode,nvarchar,nvarchar(100),000588,Career Technical Education Nontraditional Gender Status
RDS,DimCteStatuses,CteNontraditionalGenderStatusDescription,nvarchar,nvarchar(400),000588,Career Technical Education Nontraditional Gender Status
RDS,DimCteStatuses,CteNontraditionalGenderStatusEdFactsCode,nvarchar,nvarchar(100),000588,Career Technical Education Nontraditional Gender Status
RDS,DimCteStatuses,CteNontraditionalCompletionCode,nvarchar,nvarchar(100),000593,Career and Technical Education Nontraditional Completion
RDS,DimCteStatuses,CteNontraditionalCompletionDescription,nvarchar,nvarchar(400),000593,Career and Technical Education Nontraditional Completion
RDS,DimCteStatuses,CteNontraditionalCompletionEdFactsCode,nvarchar,nvarchar(100),000593,Career and Technical Education Nontraditional Completion
RDS,DimCteStatuses,SingleParentOrSinglePregnantWomanStatusCode,nvarchar,nvarchar(100),000580,Single Parent or Single Pregnant Woman Status
RDS,DimCteStatuses,SingleParentOrSinglePregnantWomanStatusDescription,nvarchar,nvarchar(400),000580,Single Parent or Single Pregnant Woman Status
RDS,DimCteStatuses,SingleParentOrSinglePregnantWomanStatusEdFactsCode,nvarchar,nvarchar(100),000580,Single Parent or Single Pregnant Woman Status
RDS,DimCteStatuses,CteGraduationRateInclusionCode,nvarchar,nvarchar(900),000075,Career and Technical Education Graduation Rate Inclusion
RDS,DimCteStatuses,CteGraduationRateInclusionDescription,nvarchar,nvarchar(400),000075,Career and Technical Education Graduation Rate Inclusion
RDS,DimCteStatuses,CteGraduationRateInclusionEdFactsCode,nvarchar,nvarchar(100),000075,Career and Technical Education Graduation Rate Inclusion
RDS,DimCteStatuses,CteParticipantCode,nvarchar,nvarchar(100),000592,Career and Technical Education Participant
RDS,DimCteStatuses,CteParticipantDescription,nvarchar,nvarchar(400),000592,Career and Technical Education Participant
RDS,DimCteStatuses,CteParticipantEdFactsCode,nvarchar,nvarchar(100),000592,Career and Technical Education Participant
RDS,DimCteStatuses,CteConcentratorCode,nvarchar,nvarchar(100),000037,Career and Technical Education Concentrator
RDS,DimCteStatuses,CteConcentratorDescription,nvarchar,nvarchar(400),000037,Career and Technical Education Concentrator
RDS,DimCteStatuses,CteConcentratorEdFactsCode,nvarchar,nvarchar(100),000037,Career and Technical Education Concentrator
RDS,DimDataCollections,DimDataCollectionId,int,int,NULL,NULL
RDS,DimDataCollections,SourceSystemDataCollectionIdentifier,int,int,001964,Source System Data Collection Identifier
RDS,DimDataCollections,SourceSystemName,nvarchar,nvarchar(200),001965,Source System Name
RDS,DimDataCollections,DataCollectionName,nvarchar,nvarchar(200),001966,Data Collection Name
RDS,DimDataCollections,DataCollectionDescription,nvarchar,nvarchar(MAX),001967,Data Collection Description
RDS,DimDataCollections,DataCollectionOpenDate,datetime,datetime,001968,Data Collection Open Date
RDS,DimDataCollections,DataCollectionCloseDate,datetime,datetime,001969,Data Collection Close Date
RDS,DimDataCollections,DataCollectionAcademicSchoolYear,nvarchar,nvarchar(14),001970,Data Collection Academic School Year
RDS,DimDataCollections,DataCollectionSchoolYear,nvarchar,nvarchar(14),001971,Data Collection School Year
RDS,DimDataMigrationTypes,DimDataMigrationTypeId,int,int,NULL,NULL
RDS,DimDataMigrationTypes,DataMigrationTypeCode,varchar,varchar(50),NULL,NULL
RDS,DimDataMigrationTypes,DataMigrationTypeName,varchar,varchar(50),NULL,NULL
RDS,DimDates,DimDateId,int,int,NULL,NULL
RDS,DimDates,DateValue,datetime2,datetime2,NULL,NULL
RDS,DimDates,Day,int,int,NULL,NULL
RDS,DimDates,DayOfWeek,nvarchar,nvarchar(100),NULL,NULL
RDS,DimDates,DayOfYear,int,int,NULL,NULL
RDS,DimDates,Month,int,int,NULL,NULL
RDS,DimDates,MonthName,nvarchar,nvarchar(100),NULL,NULL
RDS,DimDates,SubmissionYear,nvarchar,nvarchar(100),NULL,NULL
RDS,DimDates,Year,int,int,NULL,NULL
RDS,DimDisabilityStatuses,DimDisabilityStatusId,int,int,NULL,NULL
RDS,DimDisabilityStatuses,DisabilityStatusCode,nvarchar,nvarchar(200),000577,Disability Status
RDS,DimDisabilityStatuses,DisabilityStatusDescription,nvarchar,nvarchar(600),000577,Disability Status
RDS,DimDisabilityStatuses,Section504StatusCode,nvarchar,nvarchar(200),000249,Section 504 Status
RDS,DimDisabilityStatuses,Section504StatusDescription,nvarchar,nvarchar(600),000249,Section 504 Status
RDS,DimDisabilityStatuses,Section504StatusEdFactsCode,nvarchar,nvarchar(100),000249,Section 504 Status
RDS,DimDisabilityStatuses,DisabilityConditionTypeCode,nvarchar,nvarchar(200),001320,Disability Condition Type
RDS,DimDisabilityStatuses,DisabilityConditionTypeDescription,nvarchar,nvarchar(600),001320,Disability Condition Type
RDS,DimDisabilityStatuses,DisabilityDeterminationSourceTypeCode,nvarchar,nvarchar(200),001321,Disability Determination Source Type
RDS,DimDisabilityStatuses,DisabilityDeterminationSourceTypeDescription,nvarchar,nvarchar(600),001321,Disability Determination Source Type
RDS,DimDisciplineReasons,DimDisciplineReasonId,int,int,NULL,NULL
RDS,DimDisciplineReasons,DisciplineReasonCode,nvarchar,nvarchar(100),000545,Discipline Reason
RDS,DimDisciplineReasons,DisciplineReasonDescription,nvarchar,nvarchar(400),000545,Discipline Reason
RDS,DimDisciplineStatuses,DimDisciplineStatusId,int,int,NULL,NULL
RDS,DimDisciplineStatuses,DisciplinaryActionTakenCode,nvarchar,nvarchar(100),000488,Disciplinary Action Taken
RDS,DimDisciplineStatuses,DisciplinaryActionTakenDescription,nvarchar,nvarchar(400),000488,Disciplinary Action Taken
RDS,DimDisciplineStatuses,DisciplinaryActionTakenEdFactsCode,nvarchar,nvarchar(100),000488,Disciplinary Action Taken
RDS,DimDisciplineStatuses,DisciplineMethodOfChildrenWithDisabilitiesCode,nvarchar,nvarchar(100),000538,Discipline Method of Children with Disabilities
RDS,DimDisciplineStatuses,DisciplineMethodOfChildrenWithDisabilitiesDescription,nvarchar,nvarchar(400),000538,Discipline Method of Children with Disabilities
RDS,DimDisciplineStatuses,DisciplineMethodOfChildrenWithDisabilitiesEdFactsCode,nvarchar,nvarchar(100),000538,Discipline Method of Children with Disabilities
